Timestamp,Name,Roll Number,Email,Mess Chosen,Date,Type of Complaint,Description of the Issue
2025-02-22 00:07:08,Eric Salinas,425IT516,pmiller@nunez.com,Block V(Nilgiri),2025-01-16,Food Quality,There is a lack of proper cleaning in the dining area.
2025-02-12 16:01:45,James Hernandez,430IT489,orreric@gray.com,Block V(Nilgiri),2025-03-17,Service,The food quality has worsened lately.
04/12/2025 18:22:05,Arjun Menon,241EC017,arjunmenon.241ec017@nitk.edu.in,Block V(Nilgiri),04/17/2025,Food Quality,Rice served at dinner was half-cooked and super hard to chew; literally breaking my teeth here
04/13/2025 07:45:12,Kritika Sharma,241IT038,kritikasharma.241it038@nitk.edu.in,Girls Block Mess(Annapoorna),04/17/2025,Timing/Availability,Breakfast ends at 8:30 sharp but my first class starts at 8:15; impossible to eat properly before class
04/13/2025 09:30:28,Rohan Verma,241ME064,rohanverma.241me064@nitk.edu.in,Block II(Aravali),04/18/2025,Food Hygiene,Found hair in dal twice this week; seriously grossed out and couldn't finish my meal
04/13/2025 11:15:33,Meera Patel,241CS045,meerapatel.241cs045@nitk.edu.in,Girls Block Mess(Annapoorna),04/18/2025,Service,Staff extremely rude when asked for extra rotis; made me feel embarrassed in front of everyone
04/13/2025 13:42:59,Vikram Singh,241CE090,vikramsingh.241ce090@nitk.edu.in,Mega mess,04/18/2025,Food Quantity,The so-called "special dinner" had pathetic portion sizes; paid extra for basically nothing
04/13/2025 15:17:06,Neha Gupta,241IT050,nehagupta.241it050@nitk.edu.in,Girls Block Mess(Annapoorna),04/18/2025,Food Quality,Paneer dish advertised on menu but actual meal had maybe 3-4 tiny cubes floating in gravy; total scam
04/13/2025 16:55:23,Aditya Nair,241ME005,adityanair.241me005@nitk.edu.in,Block VIII(Trishul),04/19/2025,Service,Digital payment system crashed during rush hour and no cash option available; had to skip lunch
04/14/2025 08:05:11,Priya Patel,241EC056,priyapatel.241ec056@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,The cutlery smells like they're just rinsing with cold water; need proper washing with hot water and soap
04/14/2025 10:22:47,Aman Saxena,241CS009,amansaxena.241cs009@nitk.edu.in,Block I(Karavali),04/19/2025,Timing/Availability,No late night meal options for students working in labs; starving during project deadlines
04/14/2025 12:40:15,Kavya Menon,241IT039,kavyamenon.241it039@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Fruit portions for breakfast literally one thin slice of apple; how is this nutritionally adequate?
04/14/2025 14:35:09,Saurabh Gupta,241ME070,saurabhgupta.241me070@nitk.edu.in,Block IV(Satpura),04/19/2025,Food Quality,Sambar tastes like water with turmeric; zero flavor and missing basic ingredients
04/14/2025 16:10:32,Ananya Reddy,241CS013,ananyareddy.241cs013@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Mess card recharge system offline for third time this month; getting tired of these technical issues
04/14/2025 17:50:28,Rahul Joshi,241CE058,rahuljoshi.241ce058@nitk.edu.in,Block VII(Sahyadri),04/19/2025,Food Hygiene,Plates stacked wet after washing; causing weird smell and possibly mold growth
04/15/2025 07:38:14,Sneha Kumar,241EC077,snehakumar.241ec077@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Zero accommodation for students with evening labs; dinner options exhausted by the time we arrive
04/15/2025 09:15:36,Vikas Reddy,241ME092,vikasreddy.241me092@nitk.edu.in,Block VI(Himadri),04/19/2025,Food Quantity,Chicken curry had exactly 2 small pieces; rest was just gravy and potatoes. Not worth the non-veg charges!
04/15/2025 10:42:19,Pooja Singh,241CS057,poojasingh.241cs057@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Chapatis served at dinner were like rubber; completely impossible to tear or chew properly
04/15/2025 12:05:47,Karthik Pillai,241IT040,karthikpillai.241it040@nitk.edu.in,Block III(Vindhya),04/19/2025,Service,Mess workers talking on phone while serving food; dropped ladle in curry and continued serving without washing
04/15/2025 13:30:28,Divya Sharma,241EC027,divyasharma.241ec027@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Reusing leftover food from lunch for dinner; clearly recognized the same items just reheated
04/15/2025 15:15:03,Akshay Kumar,241ME007,akshaykumar.241me007@nitk.edu.in,Block I(Karavali),04/19/2025,Timing/Availability,No announcements when menu items change; wasted time waiting for advertised item that never came
04/15/2025 16:45:51,Swati Nair,241CS080,swatinair.241cs080@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Paying full meal charges but getting half-filled plates; feels like daylight robbery
04/15/2025 18:20:33,Sandeep Rao,241CE068,sandeeprao.241ce068@nitk.edu.in,Block II(Aravali),04/19/2025,Food Quality,Milk for coffee tastes sour; pretty sure it's on the edge of spoiling
04/16/2025 07:35:12,Anjali Singh,241IT015,anjalisingh.241it015@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,New cashier doesn't know how to operate payment system; causing massive delays every meal
04/16/2025 09:10:45,Ritesh Sharma,241ME065,riteshsharma.241me065@nitk.edu.in,Block IV(Satpura),04/19/2025,Food Hygiene,Sauce bottles on tables never cleaned; caps completely crusted with old sauce
04/16/2025 10:55:20,Shreya Patel,241CS074,shreyapatel.241cs074@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Lunch serving starts late but ends on time; those with 12:30 classes get barely 10 minutes to eat
04/16/2025 12:30:09,Vishal Reddy,241CE093,vishalreddy.241ce093@nitk.edu.in,Mega mess,04/19/2025,Food Quantity,Sunday special brunch portions drastically reduced; paying premium for less food than regular days
04/16/2025 14:05:37,Manisha Kumar,241EC046,manishakumar.241ec046@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Supposed "fresh juice" is clearly just cheap packaged powder mixed with water; can taste the artificial flavor
04/16/2025 15:45:18,Aryan Mehta,241ME016,aryanmehta.241me016@nitk.edu.in,Block V(Nilgiri),04/19/2025,Service,Counter staff playing favorites; giving extra portions to friends while strictly limiting others
04/16/2025 17:25:42,Trisha Iyer,241CS084,trishaiyer.241cs084@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Flies swarming around fruit section; no covers or mesh protection in place
04/16/2025 19:00:15,Rohit Saxena,241IT066,rohitsaxena.241it066@nitk.edu.in,Block VII(Sahyadri),04/19/2025,Timing/Availability,Weekend mess timings even more restricted; missed breakfast because they closed 15 minutes early
04/17/2025 08:15:30,Anita Joshi,241CS014,anitajoshi.241cs014@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Breakfast serving size of upma wouldn't satisfy a toddler; need to double portion sizes
04/17/2025 09:50:12,Nikhil Nair,241ME052,nikhilnair.241me052@nitk.edu.in,Block VIII(Trishul),04/19/2025,Food Quality,Curd tastes like it's been made from powder; has weird chalky aftertaste
04/17/2025 11:25:35,Riya Verma,241EC067,riyaverma.241ec067@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,No system to handle dietary restrictions; told to "just pick out what you can't eat" when asked about allergens
04/17/2025 13:00:21,Gaurav Singh,241CE035,gauravsingh.241ce035@nitk.edu.in,Block I(Karavali),04/19/2025,Food Hygiene,Water cooler hasn't been serviced in months; tastes funny and has visible particles
04/17/2025 14:40:08,Tanvi Mehta,241IT081,tanvimehta.241it081@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,No advance notice when mess closes for festivals; was left without dinner yesterday
04/17/2025 16:15:43,Ajay Kumar,241ME006,ajaykumar.241me006@nitk.edu.in,Block VI(Himadri),04/19/2025,Food Quantity,Egg curry had exactly half an egg per person; ridiculous considering we pay extra for it
04/17/2025 17:45:29,Preeti Shah,241CS060,preetishah.241cs060@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Pasta served for continental night was a soggy mess; completely overcooked and flavorless
04/18/2025 07:35:12,Vihan Patel,241EC091,vihanpatel.241ec091@nitk.edu.in,Block III(Vindhya),04/19/2025,Service,Mess feedback form link hasn't worked all semester; administration clearly doesn't want our input
04/18/2025 09:15:40,Akanksha Reddy,241CS008,akankshaReddy.241cs008@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Kitchen area visible from serving counter is in terrible condition; pots stored directly on floor
04/18/2025 10:45:23,Kunal Verma,241ME042,kunalverma.241me042@nitk.edu.in,Block II(Aravali),04/19/2025,Timing/Availability,No flexibility for students doing internships; need part-month meal plan options
04/18/2025 12:25:16,Ishita Sharma,241IT036,ishitasharma.241it036@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Dal so watery you can see right through it; being charged for water with yellow color
04/18/2025 14:00:52,Vineet Kumar,241CE092,vineetkumar.241ce092@nitk.edu.in,Mega mess,04/19/2025,Food Quality,Fried rice had more oil than rice; paper napkins turned transparent when touching it
04/18/2025 15:35:25,Sonali Gupta,241EC079,sonaligupta.241ec079@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Tables not cleaned between diners; had to eat breakfast with previous person's mess still there
04/18/2025 17:10:08,Aniket Shah,241ME010,aniketshah.241me010@nitk.edu.in,Block IV(Satpura),04/19/2025,Food Hygiene,Refrigerator for storing milk products making weird noise and not cooling properly; seems unsafe
04/18/2025 18:45:36,Aisha Patel,241CS004,aishapatel.241cs004@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,No consideration for students observing Ramzan; need early morning and late evening options
04/19/2025 08:10:19,Rajat Nair,241IT059,rajatnair.241it059@nitk.edu.in,Block V(Nilgiri),04/19/2025,Food Quantity,Paying for 7 days but mess closes completely on Sundays evening; getting ripped off
04/19/2025 09:45:45,Karishma Singh,241EC041,karishmasingh.241ec041@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Biryani had exactly zero pieces of vegetables or meat; just colored rice with spices
04/19/2025 11:20:17,Deepak Reddy,241ME024,deepakreddy.241me024@nitk.edu.in,Block I(Karavali),04/19/2025,Service,Staff chatting among themselves instead of refilling empty containers; had to wait 15 minutes for rice
04/19/2025 12:50:33,Megha Tiwari,241CS047,meghatiwari.241cs047@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Found insect wing in sambhar; completely lost my appetite after that
04/19/2025 14:25:09,Prakash Kumar,241CE055,prakashkumar.241ce055@nitk.edu.in,Block VII(Sahyadri),04/19/2025,Timing/Availability,Mess closes early without notice on random days; missed dinner twice this month
04/19/2025 16:00:41,Pallavi Joshi,241IT054,pallavijoshi.241it054@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Afternoon snacks reduced to literally two biscuits per person; how is this adequate?
04/19/2025 17:35:18,Suresh Mehta,241ME079,sureshmehta.241me079@nitk.edu.in,Block VIII(Trishul),04/19/2025,Food Quality,Coconut chutney tastes bitter; suspect they're using substandard coconut or it's going bad
04/19/2025 19:05:52,Sarika Patel,241CS070,sarikapatel.241cs070@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Mess card scanner frequently fails; getting embarrassed in front of everyone when holding up the line
04/20/2025 07:40:27,Vikrant Singh,241CE094,vikrantsingh.241ce094@nitk.edu.in,Block II(Aravali),04/19/2025,Food Hygiene,Serving spoons from previous meal still have dried food on them; clear lack of washing
04/20/2025 09:15:13,Nidhi Kumar,241EC053,nidhikumar.241ec053@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Need to implement a takeaway system for students with project deadlines; can't always eat at fixed times
04/20/2025 10:50:46,Anand Sharma,241ME011,anandsharma.241me011@nitk.edu.in,Block VI(Himadri),04/19/2025,Food Quantity,Special dishes advertised as "unlimited" but staff refuses second serving; false advertising
04/20/2025 12:25:31,Jyoti Reddy,241CS037,jyotireddy.241cs037@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Noodles served at Chinese night were undercooked and stuck together in clumps; barely edible
04/20/2025 14:00:58,Mohan Verma,241IT047,mohanverma.241it047@nitk.edu.in,Block III(Vindhya),04/19/2025,Service,Vegetarian and non-vegetarian foods served with same spoon; religious concerns being ignored
04/20/2025 15:35:26,Sneha Nair,241EC078,snehanair.241ec078@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Milk served for breakfast has weird smell; suspect they're mixing it with powdered milk to save money
04/20/2025 17:10:09,Karan Pillai,241ME039,karanpillai.241me039@nitk.edu.in,Block I(Karavali),04/19/2025,Timing/Availability,No accommodations for students with sports practice during dinner hours; athletes going hungry
04/20/2025 18:45:37,Neeta Singh,241CS051,neetasingh.241cs051@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Sunday breakfast portion sizes even smaller than weekdays; not enough to last until lunch
04/21/2025 07:50:22,Varun Reddy,241CE088,varunreddy.241ce088@nitk.edu.in,Mega mess,04/19/2025,Food Quality,Coffee tastes like it's made from burnt beans; undrinkable without tons of sugar
04/21/2025 09:25:46,Arti Gupta,241IT017,artigupta.241it017@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Staff refused to provide clean glass when I pointed out lipstick mark on rim; told to "just wipe it off"
04/21/2025 11:00:12,Sameer Kumar,241ME067,sameerkumar.241me067@nitk.edu.in,Block IV(Satpura),04/19/2025,Food Hygiene,Bananas kept near sink area getting splashed with water; unhygienic fruit storage
04/21/2025 12:35:38,Roshni Shah,241EC068,roshnishah.241ec068@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Breakfast variety on weekends pathetic; same boring items every single weekend
04/21/2025 14:10:04,Tarun Joshi,241CE083,tarunjoshi.241ce083@nitk.edu.in,Block V(Nilgiri),04/19/2025,Food Quantity,Ran out of raita 15 minutes into dinner service; told "finished" with no alternative offered
04/21/2025 15:45:29,Divya Menon,241CS028,divyamenon.241cs028@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Pickle served at lunch tastes rancid; pretty sure the oil has gone bad
04/21/2025 17:20:55,Nitin Singh,241ME054,nitinsingh.241me054@nitk.edu.in,Block II(Aravali),04/19/2025,Service,Staff constantly on phones while serving; not paying attention and giving incorrect items
04/21/2025 18:55:23,Swathi Kumar,241IT079,swathikumar.241it079@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Saw kitchen staff handling raw chicken then serving without washing hands; serious health hazard
04/22/2025 08:05:08,Piyush Sharma,241CE054,piyushsharma.241ce054@nitk.edu.in,Block VII(Sahyadri),04/19/2025,Timing/Availability,No notification system when special meals are planned; missed pasta night because I didn't know
04/22/2025 09:40:35,Priyanka Reddy,241EC061,priyankareddy.241ec061@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Paying full month charges but mess closed for 5 days during festival; no refund or alternative
04/22/2025 11:15:12,Shivam Kumar,241ME073,shivamkumar.241me073@nitk.edu.in,Block VIII(Trishul),04/19/2025,Food Quality,Parathas served at breakfast are so oily they're leaving pool of oil on plate; causing digestive issues
04/22/2025 12:50:48,Shikha Patel,241CS073,shikhapatel.241cs073@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Mess supervisor ignores complaints completely; doesn't even note them down when reported
04/22/2025 14:25:15,Ashish Singh,241IT018,ashishsingh.241it018@nitk.edu.in,Block I(Karavali),04/19/2025,Food Hygiene,Salad vegetables clearly not washed properly; gritty texture when eating
04/22/2025 16:00:42,Sana Mehta,241EC071,sanamehta.241ec071@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Breakfast timing too short; only 1 hour window impossible with morning classes
04/22/2025 17:35:19,Rahul Nair,241CE060,rahulnair.241ce060@nitk.edu.in,Block VI(Himadri),04/19/2025,Food Quantity,Paying premium for "high protein diet" but getting same portions as regular meal plan; complete fraud
04/22/2025 19:10:55,Tanya Kumar,241CS083,tanyakumar.241cs083@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Curries taste identical every day; just different colors of the same bland base
04/23/2025 07:45:28,Arvind Reddy,241ME015,arvindreddy.241me015@nitk.edu.in,Block III(Vindhya),04/19/2025,Service,Complaint register always mysteriously "missing" when asked for; clear attempt to avoid feedback
04/23/2025 09:20:54,Kavita Sharma,241EC042,kavitasharma.241ec042@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Paper napkins stored in open container near handwash area; constantly getting splashed
04/23/2025 10:55:30,Vijay Kumar,241IT089,vijaykumar.241it089@nitk.edu.in,Block II(Aravali),04/19/2025,Timing/Availability,Need longer meal hours during exam week; current timing doesn't accommodate different exam schedules
04/23/2025 12:30:07,Ritu Verma,241CS065,rituverma.241cs065@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Soup served at dinner is 90% water 10% vegetables; can see right through it
04/23/2025 14:05:43,Siddharth Singh,241ME074,siddharthsingh.241me074@nitk.edu.in,Mega mess,04/19/2025,Food Quality,Ice cream served at Sunday special dinner was partially melted and refrozen; had ice crystals throughout
04/23/2025 15:40:19,Jaya Nair,241EC038,jayanair.241ec038@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,No provision for students who are ill; need sick room delivery option like other colleges have
04/23/2025 17:15:55,Pranav Patel,241CE056,pranavpatel.241ce056@nitk.edu.in,Block IV(Satpura),04/19/2025,Food Hygiene,Noticed cockroach running across serving counter; staff just shooed it away and continued serving
04/23/2025 18:50:32,Shruti Kumar,241CS077,shrutikumar.241cs077@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Mess closes exactly on time even when students are still in line; rigidity causing students to miss meals
04/24/2025 08:25:17,Rajeev Sharma,241IT061,rajeevsharma.241it061@nitk.edu.in,Block V(Nilgiri),04/19/2025,Food Quantity,Paying same fee as boys' hostel but girls' mess consistently serves smaller portions; gender discrimination
04/24/2025 10:00:43,Preeti Menon,241EC059,preetimenovon.241ec059@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Pulav had uncooked rice in center; clearly not cooked properly before serving
04/24/2025 11:35:19,Ankur Reddy,241ME012,ankurreddy.241me012@nitk.edu.in,Block I(Karavali),04/19/2025,Service,Staff refuses to display ingredient list; problematic for students with allergies
04/24/2025 13:10:45,Disha Singh,241CS029,dishasingh.241cs029@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Dining tables have food particles stuck from previous meals; clearly not cleaned properly
04/24/2025 14:45:21,Vivek Kumar,241CE096,vivekkumar.241ce096@nitk.edu.in,Block VII(Sahyadri),04/19/2025,Timing/Availability,Breakfast items run out within 20 minutes and aren't replenished; late comers get limited options
04/24/2025 16:20:57,Tina Patel,241IT085,tinapatel.241it085@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Special chaat night advertised unlimited servings but limited to just one small plate per person
04/24/2025 17:55:33,Mohan Kumar,241ME048,mohankumar.241me048@nitk.edu.in,Block VIII(Trishul),04/19/2025,Food Quality,Dessert served for special dinner was stale; pretty sure it was leftover from previous day
04/24/2025 19:30:09,Radha Sharma,241EC064,radhasharma.241ec064@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Staff has attitude problem when asked for extra napkins; made sarcastic comments
04/25/2025 07:55:42,Sunil Verma,241CE080,sunilverma.241ce080@nitk.edu.in,Block II(Aravali),04/19/2025,Food Hygiene,Hot case temperature not maintained properly; lukewarm food creating bacterial growth risk
04/25/2025 09:30:18,Simran Reddy,241CS078,simranreddy.241cs078@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Mess hours conflict with common lab timings; engineering students consistently missing proper meals
04/25/2025 11:05:54,Ajith Kumar,241IT007,ajithkumar.241it007@nitk.edu.in,Block VI(Himadri),04/19/2025,Food Quantity,Breakfast juice glasses filled only halfway but charged full price; blatant cost-cutting
04/25/2025 12:40:30,Nisha Nair,241EC054,nishanair.241ec054@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Bread served at breakfast is stale almost every day; clearly buying in bulk and keeping too long
04/25/2025 14:15:06,Rohit Pillai,241ME066,rohitpillai.241me066@nitk.edu.in,Block III(Vindhya),04/19/2025,Service,Staff serves food with bare hands sometimes instead of using serving tools; unhygienic practice
04/25/2025 15:50:42,Leela Singh,241CS044,leelasingh.241cs044@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Saw stray cat inside kitchen area; staff seemed unconcerned when pointed out
04/25/2025 17:25:18,Kiran Joshi,241CE040,kiranjoshi.241ce040@nitk.edu.in,Block I(Karavali),04/19/2025,Timing/Availability,Lunch break from classes only 40 minutes but mess lines take 20 minutes; impossible timing
04/25/2025 19:00:54,Anjana Kumar,241IT012,anjanakumar.241it012@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Non-veg curry mostly bones with minimal meat; not worth the extra charges
04/26/2025 08:15:29,Santosh Reddy,241ME071,santoshreddy.241me071@nitk.edu.in,Mega mess,04/19/2025,Food Quality,Chutney served with dosa has sour taste; suspect using ingredients past their prime
04/12/2025 18:22:05,Arjun Menon,241EC017,arjunmenon.241ec017@nitk.edu.in,Block V(Nilgiri),04/17/2025,Food Quality,Rice was half-cooked and super hard. My teeth hurt trying to chew it. Fix this ASAP!
04/13/2025 07:45:12,Kritika Sharma,241IT038,kritikasharma.241it038@nitk.edu.in,Girls Block Mess(Annapoorna),04/17/2025,Timing/Availability,Breakfast ends at 8:30 but my class starts at 8:15. How am I supposed to eat? Need longer hours!
04/13/2025 09:30:28,Rohan Verma,241ME064,rohanverma.241me064@nitk.edu.in,Block II(Aravali),04/18/2025,Food Hygiene,Found hair in dal TWICE this week! So gross I couldn't finish eating. Better kitchen hygiene needed!
04/13/2025 11:15:33,Meera Patel,241CS045,meerapatel.241cs045@nitk.edu.in,Girls Block Mess(Annapoorna),04/18/2025,Service,Staff was super rude when I asked for extra rotis. Made me feel bad in front of everyone. Not cool!
04/13/2025 13:42:59,Vikram Singh,241CE090,vikramsingh.241ce090@nitk.edu.in,Mega mess,04/18/2025,Food Quantity,The "special dinner" had tiny portions. Paid extra money for nothing! Total ripoff.
04/13/2025 15:17:06,Neha Gupta,241IT050,nehagupta.241it050@nitk.edu.in,Girls Block Mess(Annapoorna),04/18/2025,Food Quality,Paneer dish had like 4 tiny cubes in all gravy. Menu said paneer but got water with color. Complete scam!
04/13/2025 16:55:23,Aditya Nair,241ME005,adityanair.241me005@nitk.edu.in,Block VIII(Trishul),04/19/2025,Service,Payment system crashed during lunch rush & no cash option. Had to skip lunch and stay hungry. Not fair!
04/14/2025 08:05:11,Priya Patel,241EC056,priyapatel.241ec056@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Cutlery smells bad. Pretty sure they're just rinsing with cold water. Need proper washing!
04/14/2025 10:22:47,Aman Saxena,241CS009,amansaxena.241cs009@nitk.edu.in,Block I(Karavali),04/19/2025,Timing/Availability,No food options at night for students in labs. We're starving during project deadlines!
04/14/2025 12:40:15,Kavya Menon,241IT039,kavyamenon.241it039@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Fruit at breakfast was just one thin apple slice. How is this enough for anyone? Joke!
04/14/2025 14:35:09,Saurabh Gupta,241ME070,saurabhgupta.241me070@nitk.edu.in,Block IV(Satpura),04/19/2025,Food Quality,Sambar tastes like water with yellow color. No flavor at all. Waste of money!
04/14/2025 16:10:32,Ananya Reddy,241CS013,ananyareddy.241cs013@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Mess card recharge system down again! Third time this month. Fix your tech issues!
04/14/2025 17:50:28,Rahul Joshi,241CE058,rahuljoshi.241ce058@nitk.edu.in,Block VII(Sahyadri),04/19/2025,Food Hygiene,Plates stacked wet after washing - causing weird smell. Probably growing mold. Disgusting!
04/15/2025 07:38:14,Sneha Kumar,241EC077,snehakumar.241ec077@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Evening labs finish after dinner ends. We're paying for meals we can't even eat!
04/15/2025 09:15:36,Vikas Reddy,241ME092,vikasreddy.241me092@nitk.edu.in,Block VI(Himadri),04/19/2025,Food Quantity,Chicken curry had 2 tiny pieces. Rest was just gravy and potatoes. Why pay extra for non-veg?
04/15/2025 10:42:19,Pooja Singh,241CS057,poojasingh.241cs057@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Chapatis were like rubber tires. Couldn't even tear them properly. Need better cook!
04/15/2025 12:05:47,Karthik Pillai,241IT040,karthikpillai.241it040@nitk.edu.in,Block III(Vindhya),04/19/2025,Service,Workers talking on phone while serving. Dropped ladle in curry and kept using it! Gross!
04/15/2025 13:30:28,Divya Sharma,241EC027,divyasharma.241ec027@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Reusing lunch leftovers for dinner. I recognize the same food just reheated! Cheap tactics.
04/15/2025 15:15:03,Akshay Kumar,241ME007,akshaykumar.241me007@nitk.edu.in,Block I(Karavali),04/19/2025,Timing/Availability,No announcements when menu changes. Wasted time waiting for food that never came!
04/15/2025 16:45:51,Swati Nair,241CS080,swatinair.241cs080@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Paying full money but getting half-filled plates. Feels like we're being robbed!
04/15/2025 18:20:33,Sandeep Rao,241CE068,sandeeprao.241ce068@nitk.edu.in,Block II(Aravali),04/19/2025,Food Quality,Milk for coffee tastes sour. Pretty sure it's going bad. Might get sick from this!
04/16/2025 07:35:12,Anjali Singh,241IT015,anjalisingh.241it015@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,New cashier super slow with payment system. Causing huge lines every meal!
04/16/2025 09:10:45,Ritesh Sharma,241ME065,riteshsharma.241me065@nitk.edu.in,Block IV(Satpura),04/19/2025,Food Hygiene,Sauce bottles never cleaned. Caps all crusty with old sauce. When was the last time these were washed?
04/16/2025 10:55:20,Shreya Patel,241CS074,shreyapatel.241cs074@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Lunch starts late but ends on time. Only get 10 mins to eat before 12:30 class. Unfair!
04/16/2025 12:30:09,Vishal Reddy,241CE093,vishalreddy.241ce093@nitk.edu.in,Mega mess,04/19/2025,Food Quantity,Sunday brunch portions getting smaller every week. Paying more for less food than regular days!
04/16/2025 14:05:37,Manisha Kumar,241EC046,manishakumar.241ec046@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,"Fresh juice" is just cheap powder with water. Can totally taste the fake flavor. Stop lying!
04/16/2025 15:45:18,Aryan Mehta,241ME016,aryanmehta.241me016@nitk.edu.in,Block V(Nilgiri),04/19/2025,Service,Staff gives extra food to their friends but strict portions for everyone else. Totally unfair!
04/16/2025 17:25:42,Trisha Iyer,241CS084,trishaiyer.241cs084@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Flies all over the fruit section. No covers to protect food. Basic hygiene missing!
04/16/2025 19:00:15,Rohit Saxena,241IT066,rohitsaxena.241it066@nitk.edu.in,Block VII(Sahyadri),04/19/2025,Timing/Availability,Weekend mess times even shorter. Closed 15 mins early so missed breakfast. No warning!
04/17/2025 08:15:30,Anita Joshi,241CS014,anitajoshi.241cs014@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Breakfast serving of upma was tiny! Wouldn't fill up a kid. Double the portions!
04/17/2025 09:50:12,Nikhil Nair,241ME052,nikhilnair.241me052@nitk.edu.in,Block VIII(Trishul),04/19/2025,Food Quality,Curd tastes like it's made from powder. Has weird chalky taste. Use real milk!
